loc,longitude,latitude,year,date,gens,DD_vince,jd_vince,obsp,predict,moths,cumoths,dataset
4220,-119.1421585,35.60583115,2011,4/6/2011,0,124,96,0.130727768,0.060281441,56,97,2
4220,-119.1421585,35.60583115,2011,4/13/2011,0,138,103,0.24123989,0.083974332,82,179,2
4220,-119.1421585,35.60583115,2011,4/20/2011,0,169,110,0.401617259,0.150474817,119,298,2
4220,-119.1421585,35.60583115,2011,4/27/2011,0,198,117,0.51886791,0.237017766,87,385,2
4220,-119.1421585,35.60583115,2011,5/5/2011,0,244,125,0.640161753,0.407163739,90,475,2
4220,-119.1421585,35.60583115,2011,5/11/2011,0,276,131,0.749326169,0.532942355,81,556,2
4220,-119.1421585,35.60583115,2011,5/18/2011,0,307,138,0.859838247,0.656474054,82,638,2
4220,-119.1421585,35.60583115,2011,5/25/2011,0,344,145,0.861185968,0.784264207,1,639,2
4220,-119.1421585,35.60583115,2011,6/1/2011,0,380,152,0.878706217,0.876116753,13,652,2
4220,-119.1421585,35.60583115,2011,6/8/2011,0,413,159,0.927223742,0.932986736,36,688,2
4220,-119.1421585,35.60583115,2011,6/15/2011,0,476,166,0.954177916,0.985663295,20,708,2
4220,-119.1421585,35.60583115,2011,6/29/2011,1,593,180,0.065476194,0.112984329,55,55,2
4220,-119.1421585,35.60583115,2011,7/7/2011,1,654,188,0.141666666,0.188262507,64,119,2
4220,-119.1421585,35.60583115,2011,7/12/2011,1,694,193,0.22857143,0.252071649,73,192,2
4220,-119.1421585,35.60583115,2011,7/20/2011,1,775,201,0.349999994,0.41635415,102,294,2
4220,-119.1421585,35.60583115,2011,7/27/2011,1,832,208,0.463095248,0.553253114,95,389,2
4220,-119.1421585,35.60583115,2011,8/3/2011,1,889,215,0.560714304,0.689264655,82,471,2
4220,-119.1421585,35.60583115,2011,8/10/2011,1,946,222,0.69404763,0.808592319,112,583,2
4220,-119.1421585,35.60583115,2011,8/17/2011,1,1002,229,0.802380979,0.897605717,91,674,2
4220,-119.1421585,35.60583115,2011,8/24/2011,1,1063,236,0.909523785,0.958289981,90,764,2
4220,-119.1421585,35.60583115,2011,9/7/2011,2,1170,250,0.048780486,0.122958504,18,18,2
4220,-119.1421585,35.60583115,2011,9/14/2011,2,1235,257,0.214092135,0.231552914,61,79,2
4220,-119.1421585,35.60583115,2011,9/21/2011,2,1300,264,0.430894315,0.395231247,80,159,2
4220,-119.1421585,35.60583115,2011,9/28/2011,2,1357,271,0.598915994,0.582730711,62,221,2
4220,-119.1421585,35.60583115,2011,10/4/2011,2,1410,277,0.734417319,0.760235488,50,271,2
4220,-119.1421585,35.60583115,2011,10/11/2011,2,1438,284,0.850948513,0.839838982,43,314,2
4230,-120.1099319,35.68049622,2011,3/30/2011,0,56,89,0.03267974,0.005168148,3,10,2
4230,-120.1099319,35.68049622,2011,4/6/2011,0,83,96,0.104575165,0.017191289,22,32,2
4230,-120.1099319,35.68049622,2011,4/13/2011,0,91,103,0.143790856,0.022959255,12,44,2
4230,-120.1099319,35.68049622,2011,4/20/2011,0,110,110,0.300653607,0.041465353,48,92,2
4230,-120.1099319,35.68049622,2011,4/27/2011,0,127,117,0.424836606,0.064856276,38,130,2
4230,-120.1099319,35.68049622,2011,5/5/2011,0,160,125,0.542483687,0.130037278,36,166,2
4230,-120.1099319,35.68049622,2011,5/11/2011,0,184,131,0.728758156,0.191822648,57,223,2
4230,-120.1099319,35.68049622,2011,5/18/2011,0,199,138,0.915032685,0.239704132,57,280,2
4230,-120.1099319,35.68049622,2011,5/25/2011,0,220,145,0.915032685,0.314821959,0,280,2
4230,-120.1099319,35.68049622,2011,6/1/2011,0,242,152,0.915032685,0.396490604,0,280,2
4230,-120.1099319,35.68049622,2011,6/8/2011,0,259,159,0.918300629,0.467579901,1,281,2
4230,-120.1099319,35.68049622,2011,6/15/2011,0,299,166,0.918300629,0.625282705,0,281,2
4230,-120.1099319,35.68049622,2011,6/22/2011,0,350,173,0.937908471,0.799893856,6,287,2
4230,-120.1099319,35.68049622,2011,6/29/2011,0,400,180,0.960784316,0.914687335,7,294,2
4230,-120.1099319,35.68049622,2011,7/20/2011,1,554,201,0.031446543,0.078913383,5,5,2
4230,-120.1099319,35.68049622,2011,7/27/2011,1,610,208,0.3081761,0.131416887,44,49,2
4230,-120.1099319,35.68049622,2011,8/3/2011,1,669,215,0.446540892,0.210729286,22,71,2
4230,-120.1099319,35.68049622,2011,8/10/2011,1,722,222,0.616352201,0.303996623,27,98,2
4230,-120.1099319,35.68049622,2011,8/17/2011,1,776,229,0.748427689,0.419042528,21,119,2
4230,-120.1099319,35.68049622,2011,8/24/2011,1,826,236,0.874213815,0.537738681,20,139,2
4230,-120.1099319,35.68049622,2011,8/31/2011,1,885,243,0.905660391,0.679064512,5,144,2
4230,-120.1099319,35.68049622,2011,9/7/2011,1,938,250,0.943396211,0.794219017,6,150,2
4230,-120.1099319,35.68049622,2011,9/14/2011,1,990,257,0.949685514,0.8818717,1,151,2
4230,-120.1099319,35.68049622,2011,9/21/2011,1,1038,264,0.974842787,0.937975526,4,155,2
4240,-120.0843887,35.67704391,2011,7/20/2011,1,554,201,0.094170406,0.078913383,21,21,2
4240,-120.0843887,35.67704391,2011,7/27/2011,1,610,208,0.147982061,0.131416887,12,33,2
4240,-120.0843887,35.67704391,2011,8/3/2011,1,669,215,0.242152467,0.210729286,21,54,2
4240,-120.0843887,35.67704391,2011,8/10/2011,1,722,222,0.417040348,0.303996623,39,93,2
4240,-120.0843887,35.67704391,2011,8/17/2011,1,776,229,0.493273556,0.419042528,17,110,2
4240,-120.0843887,35.67704391,2011,8/24/2011,1,826,236,0.556053817,0.537738681,14,124,2
4240,-120.0843887,35.67704391,2011,8/31/2011,1,885,243,0.560538113,0.679064512,1,125,2
4240,-120.0843887,35.67704391,2011,9/7/2011,1,938,250,0.668161452,0.794219017,24,149,2
4240,-120.0843887,35.67704391,2011,9/14/2011,1,990,257,0.681614339,0.8818717,3,152,2
4240,-120.0843887,35.67704391,2011,9/21/2011,1,1038,264,0.802690566,0.937975526,27,179,2
4260,-119.1600494,35.58041382,2011,3/18/2011,0,78,77,0.031531531,0.014250577,21,21,2
4260,-119.1600494,35.58041382,2011,3/23/2011,0,80,82,0.031531531,0.015837351,0,21,2
4260,-119.1600494,35.58041382,2011,3/30/2011,0,90,89,0.052552551,0.022390025,14,35,2
4260,-119.1600494,35.58041382,2011,4/6/2011,0,130,96,0.126126125,0.069373444,49,84,2
4260,-119.1600494,35.58041382,2011,4/13/2011,0,145,103,0.214714721,0.096168429,59,143,2
4260,-119.1600494,35.58041382,2011,4/20/2011,0,176,110,0.357357353,0.168798611,95,238,2
4260,-119.1600494,35.58041382,2011,4/27/2011,0,206,117,0.507507503,0.261619925,100,338,2
4260,-119.1600494,35.58041382,2011,5/5/2011,0,253,125,0.693693697,0.439858377,124,462,2
4260,-119.1600494,35.58041382,2011,5/11/2011,0,284,131,0.82432431,0.567094028,87,549,2
4260,-119.1600494,35.58041382,2011,5/18/2011,0,316,138,0.972972989,0.688801408,99,648,2
4260,-119.1600494,35.58041382,2011,5/25/2011,0,353,145,0.972972989,0.810355663,0,648,2
4260,-119.1600494,35.58041382,2011,6/1/2011,0,389,152,0.972972989,0.894692361,0,648,2
4260,-119.1600494,35.58041382,2011,6/22/2011,1,551,173,0.048059151,0.076122873,26,26,2
4260,-119.1600494,35.58041382,2011,6/29/2011,1,606,180,0.142329022,0.126626357,51,77,2
4260,-119.1600494,35.58041382,2011,7/7/2011,1,668,188,0.221811458,0.208247885,43,120,2
4260,-119.1600494,35.58041382,2011,7/12/2011,1,708,193,0.382624775,0.27701515,87,207,2
4260,-119.1600494,35.58041382,2011,7/20/2011,1,789,201,0.39926064,0.448759228,9,216,2
4260,-119.1600494,35.58041382,2011,7/27/2011,1,847,208,0.554528654,0.589075983,84,300,2
4260,-119.1600494,35.58041382,2011,8/3/2011,1,905,215,0.672828078,0.723851085,64,364,2
4260,-119.1600494,35.58041382,2011,8/10/2011,1,962,222,0.822550833,0.837551296,81,445,2
4570,-119.8681793,35.79740524,2011,3/18/2011,0,75,77,0.037246048,0.012884265,33,33,2
4570,-119.8681793,35.79740524,2011,3/23/2011,0,77,82,0.049661398,0.013807941,11,44,2
4570,-119.8681793,35.79740524,2011,3/30/2011,0,85,89,0.100451469,0.018786788,45,89,2
4570,-119.8681793,35.79740524,2011,4/6/2011,0,120,96,0.180586904,0.054907329,71,160,2
4570,-119.8681793,35.79740524,2011,4/13/2011,0,134,103,0.318284422,0.076060362,122,282,2
4570,-119.8681793,35.79740524,2011,4/20/2011,0,162,110,0.432279915,0.134351328,101,383,2
4570,-119.8681793,35.79740524,2011,4/27/2011,0,189,117,0.518058717,0.209244058,76,459,2
4570,-119.8681793,35.79740524,2011,5/5/2011,0,233,125,0.604966164,0.362937719,77,536,2
4570,-119.8681793,35.79740524,2011,5/11/2011,0,263,131,0.687358916,0.481788337,73,609,2
4570,-119.8681793,35.79740524,2011,5/18/2011,0,289,138,0.799097061,0.585680366,99,708,2
4570,-119.8681793,35.79740524,2011,5/25/2011,0,322,145,0.879232526,0.7107898,71,779,2
4570,-119.8681793,35.79740524,2011,6/1/2011,0,354,152,0.886004508,0.813024938,6,785,2
4570,-119.8681793,35.79740524,2011,6/8/2011,0,383,159,0.89616251,0.88189894,9,794,2
4570,-119.8681793,35.79740524,2011,6/15/2011,0,440,166,0.961625278,0.963667572,58,852,2
4570,-119.8681793,35.79740524,2011,7/7/2011,1,632,188,0.124314442,0.157619551,68,68,2
4570,-119.8681793,35.79740524,2011,7/12/2011,1,678,193,0.124314442,0.224297181,0,68,2
4570,-119.8681793,35.79740524,2011,7/20/2011,1,747,201,0.299817175,0.355322808,96,164,2
4570,-119.8681793,35.79740524,2011,7/27/2011,1,822,208,0.414990872,0.528605044,63,227,2
4570,-119.8681793,35.79740524,2011,8/3/2011,1,892,215,0.541133463,0.696044207,69,296,2
4570,-119.8681793,35.79740524,2011,8/10/2011,1,965,222,0.698354661,0.84211421,86,382,2
4570,-119.8681793,35.79740524,2011,8/17/2011,1,1034,229,0.793418646,0.93394649,52,434,2
4630,-119.8348083,35.79656219,2011,3/18/2011,0,75,77,0.046460178,0.012884265,42,42,2
4630,-119.8348083,35.79656219,2011,3/23/2011,0,77,82,0.05199115,0.013807941,5,47,2
4630,-119.8348083,35.79656219,2011,3/30/2011,0,85,89,0.094026551,0.018786788,38,85,2
4630,-119.8348083,35.79656219,2011,4/6/2011,0,120,96,0.19358407,0.054907329,90,175,2
4630,-119.8348083,35.79656219,2011,4/13/2011,0,134,103,0.327433616,0.076060362,121,296,2
4630,-119.8348083,35.79656219,2011,4/20/2011,0,162,110,0.411504418,0.134351328,76,372,2
4630,-119.8348083,35.79656219,2011,4/27/2011,0,189,117,0.506637156,0.209244058,86,458,2
4630,-119.8348083,35.79656219,2011,5/5/2011,0,233,125,0.629424751,0.362937719,111,569,2
4630,-119.8348083,35.79656219,2011,5/11/2011,0,263,131,0.715707958,0.481788337,78,647,2
4630,-119.8348083,35.79656219,2011,5/18/2011,0,289,138,0.821902633,0.585680366,96,743,2
4630,-119.8348083,35.79656219,2011,5/25/2011,0,322,145,0.90818584,0.7107898,78,821,2
4630,-119.8348083,35.79656219,2011,6/1/2011,0,354,152,0.909292042,0.813024938,1,822,2
4630,-119.8348083,35.79656219,2011,6/8/2011,0,383,159,0.923672557,0.88189894,13,835,2
4630,-119.8348083,35.79656219,2011,6/15/2011,0,440,166,0.973451316,0.963667572,45,880,2
4630,-119.8348083,35.79656219,2011,6/29/2011,1,569,180,0.040194884,0.090869516,33,33,2
4630,-119.8348083,35.79656219,2011,7/7/2011,1,632,188,0.126674786,0.157619551,71,104,2
4630,-119.8348083,35.79656219,2011,7/12/2011,1,678,193,0.254567593,0.224297181,105,209,2
4630,-119.8348083,35.79656219,2011,7/20/2011,1,747,201,0.398294777,0.355322808,118,327,2
4630,-119.8348083,35.79656219,2011,7/27/2011,1,822,208,0.531059682,0.528605044,109,436,2
4630,-119.8348083,35.79656219,2011,8/3/2011,1,892,215,0.685749114,0.696044207,127,563,2
4630,-119.8348083,35.79656219,2011,8/10/2011,1,965,222,0.801461637,0.84211421,95,658,2
4630,-119.8348083,35.79656219,2011,8/17/2011,1,1034,229,0.875761271,0.93394649,61,719,2
4770,-119.6940231,35.48103333,2011,7/7/2011,1,615,188,0.205761313,0.136825547,48,50,2
4770,-119.6940231,35.48103333,2011,7/12/2011,1,665,193,0.213991776,0.204251915,2,52,2
4770,-119.6940231,35.48103333,2011,7/20/2011,1,729,201,0.234567896,0.317474782,5,57,2
4770,-119.6940231,35.48103333,2011,7/27/2011,1,802,208,0.432098776,0.479327023,48,105,2
4770,-119.6940231,35.48103333,2011,8/3/2011,1,879,215,0.48971194,0.665382266,14,119,2
4770,-119.6940231,35.48103333,2011,8/10/2011,1,949,222,0.555555582,0.814738572,16,135,2
4770,-119.6940231,35.48103333,2011,8/17/2011,1,1019,229,0.773662567,0.918702662,53,188,2
4800,-120.0368576,35.68377304,2011,3/18/2011,0,68,77,0.031746034,0.009188115,12,12,2
4800,-120.0368576,35.68377304,2011,3/23/2011,0,68,82,0.031746034,0.009477739,0,12,2
4800,-120.0368576,35.68377304,2011,3/30/2011,0,74,89,0.042328041,0.012232403,4,16,2
4800,-120.0368576,35.68377304,2011,4/6/2011,0,105,96,0.203703701,0.0362827,61,77,2
4800,-120.0368576,35.68377304,2011,4/13/2011,0,116,103,0.238095239,0.048989289,13,90,2
4800,-120.0368576,35.68377304,2011,4/20/2011,0,140,110,0.388888896,0.086073309,57,147,2
4800,-120.0368576,35.68377304,2011,4/27/2011,0,162,117,0.547619045,0.132978648,60,207,2
4800,-120.0368576,35.68377304,2011,5/5/2011,0,200,125,0.701058209,0.243921161,58,265,2
4800,-120.0368576,35.68377304,2011,5/11/2011,0,228,131,0.780423284,0.341740817,30,295,2
4800,-120.0368576,35.68377304,2011,5/18/2011,0,248,138,0.896825373,0.4195714,44,339,2
4800,-120.0368576,35.68377304,2011,5/25/2011,0,274,145,0.93650794,0.527816594,15,354,2
4800,-120.0368576,35.68377304,2011,6/1/2011,0,301,152,0.949735463,0.632362783,5,359,2
4800,-120.0368576,35.68377304,2011,6/8/2011,0,323,159,0.960317433,0.715912461,4,363,2
4800,-120.0368576,35.68377304,2011,6/15/2011,0,371,166,0.962962985,0.854640901,1,364,2
4800,-120.0368576,35.68377304,2011,6/22/2011,0,429,173,0.965608478,0.953343391,1,365,2
3010,-119.1566467,35.50721359,2012,8/14/2012,2,1145,227,0.123076923,0.094696492,32,32,2
3010,-119.1566467,35.50721359,2012,8/21/2012,2,1200,234,0.257692307,0.166495755,35,67,2
3010,-119.1566467,35.50721359,2012,8/28/2012,2,1257,241,0.36153847,0.27946046,27,94,2
3010,-119.1566467,35.50721359,2012,9/4/2012,2,1315,248,0.36153847,0.441880852,0,94,2
3010,-119.1566467,35.50721359,2012,9/11/2012,2,1381,255,0.55384618,0.666321635,50,144,2
3010,-119.1566467,35.50721359,2012,9/18/2012,2,1439,262,0.788461566,0.842071652,61,205,2
3071,-119.9717484,35.65095139,2012,8/28/2012,2,1145,241,0.165944278,0.095168114,268,268,2
3071,-119.9717484,35.65095139,2012,9/4/2012,2,1207,248,0.323219806,0.177980095,254,522,2
3071,-119.9717484,35.65095139,2012,9/11/2012,2,1280,255,0.461919516,0.339560598,224,746,2
3071,-119.9717484,35.65095139,2012,9/18/2012,2,1347,262,0.581424177,0.548423171,193,939,2
3071,-119.9717484,35.65095139,2012,9/25/2012,2,1413,269,0.700309575,0.770700037,192,1131,2
3071,-119.9717484,35.65095139,2012,10/2/2012,2,1473,276,0.827863753,0.91798377,206,1337,2
3141,-119.1556549,35.64027786,2012,8/14/2012,2,1127,227,0.077651516,0.077836707,41,41,2
3141,-119.1556549,35.64027786,2012,8/21/2012,2,1181,234,0.196969703,0.137902424,63,104,2
3141,-119.1556549,35.64027786,2012,8/28/2012,2,1236,241,0.32007575,0.233488873,65,169,2
3141,-119.1556549,35.64027786,2012,9/4/2012,2,1294,248,0.539772749,0.377929509,116,285,2
3141,-119.1556549,35.64027786,2012,9/11/2012,2,1360,255,0.706439376,0.593297184,88,373,2
3141,-119.1556549,35.64027786,2012,9/18/2012,2,1416,262,0.801136374,0.779670238,50,423,2
3141,-119.1556549,35.64027786,2012,9/25/2012,2,1474,269,0.897727251,0.918410897,51,474,2
3230,-119.7372055,35.51702881,2012,6/12/2012,1,559,164,0.064814813,0.082643136,49,49,2
3230,-119.7372055,35.51702881,2012,6/19/2012,1,626,171,0.075396828,0.150236666,8,57,2
3230,-119.7372055,35.51702881,2012,6/26/2012,1,682,178,0.129629627,0.230741769,41,98,2
3230,-119.7372055,35.51702881,2012,7/3/2012,1,744,185,0.211640209,0.349129289,62,160,2
3230,-119.7372055,35.51702881,2012,7/10/2012,1,815,192,0.34523809,0.511599004,101,261,2
3230,-119.7372055,35.51702881,2012,7/17/2012,1,880,199,0.53174603,0.667781353,141,402,2
3230,-119.7372055,35.51702881,2012,7/24/2012,1,944,206,0.779100537,0.80575645,187,589,2
3230,-119.7372055,35.51702881,2012,7/31/2012,1,1015,213,0.955026448,0.91368562,133,722,2
3530,-119.1915512,35.55502701,2012,8/14/2012,2,1162,227,0.143631443,0.113842674,53,53,2
3530,-119.1915512,35.55502701,2012,8/21/2012,2,1219,234,0.322493225,0.198101491,66,119,2
3530,-119.1915512,35.55502701,2012,8/28/2012,2,1276,241,0.48780489,0.327864468,61,180,2
3530,-119.1915512,35.55502701,2012,9/4/2012,2,1333,248,0.737127364,0.50299257,92,272,2
3530,-119.1915512,35.55502701,2012,9/11/2012,2,1400,255,0.86178863,0.729761958,46,318,2
3530,-119.1915512,35.55502701,2012,9/18/2012,2,1458,262,0.86178863,0.888443947,0,318,2
3770,-119.694313,35.55051422,2012,8/14/2012,2,1141,227,0.199395776,0.091212675,66,66,2
3770,-119.694313,35.55051422,2012,8/21/2012,2,1211,234,0.374622345,0.184650317,58,124,2
3770,-119.694313,35.55051422,2012,8/28/2012,2,1282,241,0.404833823,0.344345212,10,134,2
3770,-119.694313,35.55051422,2012,9/4/2012,2,1348,248,0.628398776,0.550798655,74,208,2
3770,-119.694313,35.55051422,2012,9/11/2012,2,1422,255,0.779456198,0.796772003,50,258,2
3810,-119.7684402,35.6069603,2012,8/21/2012,2,1187,234,0.191071436,0.14641735,107,107,2
3810,-119.7684402,35.6069603,2012,8/28/2012,2,1257,241,0.414285719,0.280991077,125,232,2
3810,-119.7684402,35.6069603,2012,9/4/2012,2,1324,248,0.600000024,0.472842485,104,336,2
3810,-119.7684402,35.6069603,2012,9/11/2012,2,1398,255,0.716071427,0.721449018,65,401,2
3810,-119.7684402,35.6069603,2012,9/18/2012,2,1466,262,0.866071403,0.905028641,84,485,2
3840,-119.2483521,35.6230545,2012,8/14/2012,2,1146,227,0.05102041,0.09632273,15,15,2
3840,-119.2483521,35.6230545,2012,8/21/2012,2,1202,234,0.21768707,0.168486774,49,64,2
3840,-119.2483521,35.6230545,2012,8/28/2012,2,1257,241,0.329931974,0.280712068,33,97,2
3840,-119.2483521,35.6230545,2012,9/4/2012,2,1315,248,0.442176878,0.442930102,33,130,2
3840,-119.2483521,35.6230545,2012,9/11/2012,2,1380,255,0.591836751,0.662228584,44,174,2
3840,-119.2483521,35.6230545,2012,9/18/2012,2,1437,262,0.799319744,0.836807549,61,235,2
3870,-119.7207718,35.51005554,2012,3/21/2012,0,131,81,0.053215079,0.071161576,13,24,2
3870,-119.7207718,35.51005554,2012,3/28/2012,0,144,88,0.053215079,0.09453132,0,24,2
3870,-119.7207718,35.51005554,2012,4/3/2012,0,159,94,0.082039915,0.126872122,13,37,2
3870,-119.7207718,35.51005554,2012,4/10/2012,0,179,101,0.126385808,0.178909719,20,57,2
3870,-119.7207718,35.51005554,2012,4/17/2012,0,192,108,0.128603101,0.217736855,1,58,2
3870,-119.7207718,35.51005554,2012,4/24/2012,0,240,115,0.201773837,0.388694376,33,91,2
3870,-119.7207718,35.51005554,2012,5/1/2012,0,277,122,0.301552117,0.539548695,45,136,2
3870,-119.7207718,35.51005554,2012,5/8/2012,0,313,129,0.476718396,0.67742461,79,215,2
3870,-119.7207718,35.51005554,2012,5/15/2012,0,367,136,0.682926834,0.846262276,93,308,2
3870,-119.7207718,35.51005554,2012,5/22/2012,0,419,143,0.9201774,0.941339076,107,415,2
3870,-119.7207718,35.51005554,2012,5/29/2012,0,456,150,0.926829278,0.975278616,3,418,2
3870,-119.7207718,35.51005554,2012,8/14/2012,2,1141,227,0.162454873,0.091212675,135,135,2
3870,-119.7207718,35.51005554,2012,8/21/2012,2,1211,234,0.275571615,0.184650317,94,229,2
3870,-119.7207718,35.51005554,2012,8/28/2012,2,1282,241,0.464500606,0.344345212,157,386,2
3870,-119.7207718,35.51005554,2012,9/4/2012,2,1348,248,0.655836344,0.550798655,159,545,2
3870,-119.7207718,35.51005554,2012,9/11/2012,2,1422,255,0.812274396,0.796772003,130,675,2
3881,-119.255806,35.56662369,2012,8/14/2012,2,1171,227,0.081218272,0.123707086,32,32,2
3881,-119.255806,35.56662369,2012,8/21/2012,2,1228,234,0.281725883,0.215660393,79,111,2
3881,-119.255806,35.56662369,2012,8/28/2012,2,1287,241,0.352791876,0.357372224,28,139,2
3881,-119.255806,35.56662369,2012,9/4/2012,2,1345,248,0.431472093,0.541390896,31,170,2
3881,-119.255806,35.56662369,2012,9/11/2012,2,1413,255,0.563451767,0.768356562,52,222,2
3881,-119.255806,35.56662369,2012,9/18/2012,2,1472,262,0.761421323,0.914952576,78,300,2
4070,-119.9433517,35.73655701,2012,3/21/2012,0,112,81,0.114642449,0.043908946,100,101,2
4070,-119.9433517,35.73655701,2012,3/28/2012,0,123,88,0.303064704,0.058524191,166,267,2
4070,-119.9433517,35.73655701,2012,4/3/2012,0,136,94,0.441543698,0.079547338,122,389,2
4070,-119.9433517,35.73655701,2012,4/10/2012,0,154,101,0.5357548,0.115194105,83,472,2
4070,-119.9433517,35.73655701,2012,4/17/2012,0,165,108,0.622020423,0.142131075,76,548,2
4070,-119.9433517,35.73655701,2012,4/24/2012,0,209,115,0.716231585,0.274925619,83,631,2
4070,-119.9433517,35.73655701,2012,5/1/2012,0,244,122,0.774120331,0.403496832,51,682,2
4070,-119.9433517,35.73655701,2012,5/8/2012,0,277,129,0.851305306,0.538220584,68,750,2
4070,-119.9433517,35.73655701,2012,5/15/2012,0,326,136,0.851305306,0.725590289,0,750,2
4070,-119.9433517,35.73655701,2012,5/22/2012,0,372,143,0.864926219,0.858751953,12,762,2
4070,-119.9433517,35.73655701,2012,5/29/2012,0,405,150,0.888762772,0.922301412,21,783,2
4070,-119.9433517,35.73655701,2012,6/6/2012,0,461,158,0.93757093,0.97848475,43,826,2
4070,-119.9433517,35.73655701,2012,6/19/2012,1,563,171,0.035984848,0.085703462,19,19,2
4070,-119.9433517,35.73655701,2012,6/26/2012,1,611,178,0.178030297,0.132257313,75,94,2
4070,-119.9433517,35.73655701,2012,7/3/2012,1,666,185,0.3125,0.206219897,71,165,2
4070,-119.9433517,35.73655701,2012,7/10/2012,1,734,192,0.481060594,0.329151273,89,254,2
4070,-119.9433517,35.73655701,2012,7/17/2012,1,800,199,0.666666687,0.476355195,98,352,2
4070,-119.9433517,35.73655701,2012,7/24/2012,1,864,206,0.928030312,0.63081944,138,490,2
4070,-119.9433517,35.73655701,2012,7/31/2012,1,927,213,0.92992425,0.771644771,1,491,2
4070,-119.9433517,35.73655701,2012,8/7/2012,1,1001,220,0.950757563,0.896422029,11,502,2
4170,-119.6946869,35.52092743,2012,3/13/2012,0,117,73,0.084311634,0.050298885,79,79,2
4170,-119.6946869,35.52092743,2012,3/21/2012,0,131,81,0.193169683,0.071161576,102,181,2
4170,-119.6946869,35.52092743,2012,3/28/2012,0,144,88,0.319103509,0.09453132,118,299,2
4170,-119.6946869,35.52092743,2012,4/3/2012,0,159,94,0.442902893,0.126872122,116,415,2
4170,-119.6946869,35.52092743,2012,4/10/2012,0,179,101,0.533617914,0.178909719,85,500,2
